id,product_id,sale_id,quantity
3217,61,451,33
3218,27,451,39
3219,340,451,7
3220,417,451,16
3221,347,452,12
3222,357,452,22
3223,464,452,17
3224,312,452,6
3225,371,452,22
3226,91,452,30
3227,258,453,30
3228,443,453,17
3229,264,453,40
3230,137,454,35
3231,143,454,44
3232,245,454,31
3233,180,454,27
3234,29,454,32
3235,187,454,14
3236,403,454,20
3237,452,454,34
3238,132,454,8
3239,465,454,11
3240,446,454,24
3241,418,454,29
3242,13,454,26
3243,424,455,10
3244,249,455,4
3245,222,455,47
3246,331,455,32
3247,166,455,1
3248,36,455,34
3249,97,456,27
3250,56,456,37
3251,222,456,20
3252,237,457,47
3253,203,457,40
3254,463,457,13
3255,262,458,8
3256,46,458,27
3257,272,458,45
3258,360,458,49
3259,411,458,50
3260,401,458,30
3261,173,458,39
3262,63,458,34
3263,124,458,16
3264,261,458,47
3265,230,458,18
3266,87,458,31
3267,135,458,6
3268,66,458,45
3269,188,458,23
3270,19,459,43
3271,289,459,21
3272,403,459,28
3273,301,460,10
3274,119,460,8
3275,320,460,46
3276,166,461,34
3277,156,461,24
3278,147,461,36
3279,308,461,5
3280,402,461,9
3281,464,461,50
3282,498,462,25
3283,89,462,28
3284,198,462,24
3285,230,462,39
3286,314,462,16
3287,159,462,2
3288,114,463,16
3289,169,463,42
3290,63,464,18
3291,86,464,50
3292,145,464,36
3293,321,464,13
3294,259,464,17
3295,69,464,21
3296,459,464,18
3297,50,464,44
3298,262,464,11
3299,178,465,17
3300,478,465,47
3301,187,465,36
3302,198,465,32
3303,129,465,40
3304,288,466,28
3305,39,466,4
3306,84,466,24
3307,151,466,11
3308,473,466,3
3309,239,466,41
3310,334,466,29
3311,482,466,16
3312,406,466,41
3313,22,466,35
3314,424,466,19
3315,298,466,10
3316,164,466,8
3317,445,466,15
3318,75,466,23
3319,367,467,7
3320,88,467,3
3321,359,467,46
3322,305,467,31
3323,324,467,36
3324,253,468,33
3325,448,468,9
3326,225,468,22
3327,359,468,48
3328,241,468,8
3329,22,468,47
3330,396,469,31
3331,32,469,7
3332,140,469,27
3333,64,469,14
3334,345,469,46
3335,38,469,41
3336,355,469,13
3337,61,469,50
3338,439,469,33
3339,429,469,6
3340,468,469,1
3341,406,469,1
3342,251,469,12
3343,304,469,7
3344,439,469,20
3345,264,470,32
3346,27,470,24
3347,393,470,49
3348,194,470,46
3349,219,470,42
3350,269,470,47
3351,348,470,42
3352,373,470,32
3353,268,470,2
3354,224,470,13
3355,39,470,36
3356,34,470,48
3357,410,470,39
3358,81,471,12
3359,253,471,9
3360,119,471,41
3361,461,472,8
3362,250,472,21
3363,337,473,4
3364,276,473,4
3365,483,473,31
3366,33,473,25
3367,201,473,10
3368,407,474,45
3369,434,474,20
3370,480,474,13
3371,193,474,26
3372,309,474,36
3373,361,474,44
3374,321,474,14
3375,89,474,45
3376,141,475,48
3377,144,475,50
3378,167,475,50
3379,39,475,26
3380,229,475,9
3381,173,475,20
3382,227,475,25
3383,361,475,43
3384,108,475,16
3385,327,475,13
3386,205,475,29
3387,385,475,16
3388,412,475,2
3389,171,476,11
3390,368,476,13
3391,477,476,12
3392,272,476,31
3393,42,476,48
3394,54,477,16
3395,19,477,9
3396,341,477,9
3397,55,477,15
3398,176,477,47
3399,419,477,17
3400,6,477,10
3401,347,477,31
3402,283,477,14
3403,67,478,42
3404,145,478,4
3405,411,478,10
3406,333,478,19
3407,63,478,23
3408,282,478,33
3409,317,479,11
3410,481,479,23
3411,197,479,38
3412,361,479,41
3413,27,479,41
3414,248,479,46
3415,322,479,27
3416,360,479,6
3417,63,479,40
3418,251,480,6
3419,274,480,3
3420,195,480,19
3421,133,481,35
3422,36,481,17
3423,481,481,17
3424,85,481,25
3425,449,481,34
3426,455,481,30
3427,352,481,25
3428,260,481,42
3429,18,481,49
3430,400,481,19
3431,68,481,44
3432,367,481,31
3433,483,481,50
3434,27,481,33
3435,471,481,16
3436,67,482,48
3437,345,482,4
3438,244,482,21
3439,454,483,36
3440,277,483,9
3441,215,483,37
3442,145,484,4
3443,238,484,9
3444,127,484,22
3445,497,484,20
3446,275,484,31
3447,31,484,38
3448,209,484,17
3449,205,484,30
3450,252,484,9
3451,55,484,44
3452,461,484,32
3453,294,484,41
3454,86,484,26
3455,114,484,16
3456,463,484,20
3457,313,485,18
3458,441,485,50
3459,36,485,47
3460,94,485,10
3461,402,485,6
3462,18,485,37
3463,467,485,4
3464,321,485,48
3465,199,485,5
3466,334,485,45
3467,237,485,46
3468,144,485,33
3469,305,485,28
3470,33,485,46
3471,390,485,42
3472,202,486,16
3473,102,487,34
3474,242,487,30
3475,7,487,45
3476,390,487,42
3477,305,487,9
3478,277,487,34
3479,342,487,7
3480,131,487,40
3481,74,487,23
3482,399,488,27
3483,175,488,43
3484,321,488,1
3485,308,488,15
3486,302,488,1
3487,15,488,8
3488,340,488,4
3489,182,488,30
3490,257,489,6
3491,202,489,46
3492,156,489,12
3493,470,489,5
3494,23,489,40
3495,36,489,29
3496,262,489,21
3497,367,489,40
3498,343,489,38
3499,406,490,42
3500,153,490,46
3501,368,490,46
3502,307,490,1
3503,479,490,29
3504,35,490,47
3505,150,490,41
3506,495,490,40
3507,53,490,36
3508,295,490,14
3509,296,490,5
3510,215,490,34
3511,421,490,39
3512,405,490,25
3513,54,490,48
3514,307,491,18
3515,23,491,48
3516,327,491,48
3517,7,491,4
3518,108,491,17
3519,9,491,3
3520,15,491,41
3521,120,491,27
3522,354,491,14
3523,259,492,47
3524,56,492,34
3525,279,492,1
3526,26,492,43
3527,374,492,32
3528,465,492,28
3529,476,493,15
3530,294,493,20
3531,272,493,15
3532,399,494,42
3533,177,494,47
3534,224,494,2
3535,350,495,12
3536,208,495,24
3537,325,495,29
3538,29,495,21
3539,364,495,28
3540,270,495,24
3541,5,495,33
3542,444,495,33
3543,455,496,26
3544,91,496,18
3545,259,496,5
3546,310,496,47
3547,443,496,35
3548,140,496,46
3549,369,496,19
3550,323,496,30
3551,181,496,19
3552,188,496,28
3553,40,496,32
3554,219,496,36
3555,162,496,34
3556,139,497,49
3557,446,497,9
3558,147,497,30
3559,363,497,29
3560,466,497,2
3561,395,498,41
3562,103,498,10
3563,57,498,46
3564,459,498,40
3565,32,498,26
3566,65,499,33
3567,233,499,12
3568,419,499,27
3569,200,500,23
3570,444,500,43
3571,70,500,47
3572,379,500,49
3573,465,500,12
3574,493,500,36
3575,421,501,28
3576,436,501,2
3577,237,501,49
3578,287,501,11
3579,298,501,49
3580,100,502,12
3581,23,502,2
3582,180,502,12
3583,454,502,5
3584,112,502,1
3585,363,503,48
3586,488,503,17
3587,260,503,25
3588,339,504,44
3589,65,504,31
3590,54,504,36
3591,64,504,50
3592,435,504,5
3593,74,504,28
3594,51,504,43
3595,72,504,24
3596,41,504,21
3597,109,504,26
3598,33,504,8
3599,96,504,3
3600,487,504,13
3601,177,504,9
3602,85,504,5
3603,271,505,27
3604,456,505,25
3605,168,506,46
3606,429,506,37
3607,265,506,11
3608,47,507,16
3609,318,507,29
3610,255,507,27
3611,397,507,37
3612,170,507,47
3613,342,507,5
3614,23,507,27
3615,228,507,17
3616,133,507,44
3617,78,508,15
3618,216,508,44
3619,237,508,42
3620,30,508,24
3621,469,508,30
3622,404,509,45
3623,470,509,19
3624,46,510,15
3625,183,510,1
3626,148,511,19
3627,234,512,26
3628,138,512,40
3629,421,513,31
3630,285,514,19
3631,28,514,33
3632,332,514,16
3633,110,514,31
3634,71,514,49
3635,102,514,17
3636,479,515,29
3637,437,515,37
3638,277,515,37
3639,183,515,12
3640,154,515,50
3641,134,515,29
3642,438,516,29
3643,446,516,41
3644,184,516,8
3645,380,516,26
3646,145,516,41
3647,190,516,8
3648,126,516,20
3649,366,516,42
3650,228,517,43
3651,245,517,5
3652,152,517,40
3653,88,517,1
3654,288,517,27
3655,385,517,28
3656,327,518,15
3657,385,518,39
3658,37,518,16
3659,447,518,7
3660,439,518,44
3661,492,518,35
3662,445,518,10
3663,268,518,20
3664,318,519,6
3665,98,519,45
3666,460,519,31
3667,260,520,12
3668,427,520,44
3669,382,520,41
3670,446,520,20
3671,56,520,11
3672,380,521,2
3673,303,521,11
3674,250,521,13
3675,152,521,14
3676,45,521,22
3677,14,522,8
3678,353,522,13
3679,194,522,6
3680,493,522,6
3681,32,522,17
3682,231,522,33
3683,6,522,13
3684,88,522,17
3685,225,522,8
3686,6,522,45
3687,213,522,30
3688,204,522,9
3689,231,522,45
3690,200,523,16
3691,276,523,46
3692,85,523,27
3693,213,524,13
3694,446,524,5
3695,322,524,48
3696,284,524,14
3697,89,524,32
3698,497,524,7
3699,497,524,16
3700,440,524,21
3701,269,524,50
3702,187,524,28
3703,449,524,49
3704,281,524,30
3705,88,524,2
3706,12,525,11
3707,212,525,16
3708,361,525,35
3709,354,525,34
3710,243,525,9
3711,477,525,2
3712,330,526,7
3713,142,526,28
3714,419,526,31
3715,256,526,22
3716,196,526,30
3717,265,526,12
3718,254,526,9
3719,277,526,18
3720,244,526,30
3721,7,527,23
3722,352,527,40
3723,118,527,34
3724,336,527,46
3725,395,527,47
3726,487,528,6
3727,461,529,21
3728,80,529,22
3729,74,529,32
3730,261,529,48
3731,156,529,34
3732,324,529,4
3733,387,529,50
3734,355,529,26
3735,204,529,36
3736,370,529,22
3737,283,529,35
3738,240,529,17
3739,443,529,31
3740,167,530,11
3741,481,530,4
3742,144,530,11
3743,351,530,16
3744,84,530,45
3745,352,530,40
3746,352,530,15
3747,360,530,23
3748,452,530,16
3749,181,530,7
3750,284,530,9
3751,189,530,36
3752,139,530,26
3753,181,531,20
3754,65,531,1
3755,382,531,30
3756,23,532,37
3757,186,532,12
3758,336,532,14
3759,471,532,31
3760,145,532,4
3761,322,533,18
3762,169,533,40
3763,75,533,37
3764,233,533,27
3765,491,533,22
3766,10,533,11
3767,411,533,30
3768,496,533,26
3769,307,533,39
3770,133,534,35
3771,215,534,26
3772,183,534,8
3773,178,534,31
3774,359,534,30
3775,228,535,30
3776,348,535,27
3777,58,535,27
3778,388,536,30
3779,342,536,47
3780,338,536,25
3781,377,536,44
3782,7,536,42
3783,353,536,41
3784,465,536,6
3785,314,536,10
3786,156,537,38
3787,457,537,26
3788,342,537,4
3789,276,537,9
3790,462,537,43
3791,309,537,50
3792,262,538,41
3793,7,538,5
3794,359,538,11
3795,125,538,39
3796,435,538,30
3797,321,538,1
3798,264,538,40
3799,107,538,40
3800,471,538,34
3801,84,538,35
3802,359,538,8
3803,51,538,17
3804,293,538,23
3805,461,539,28
3806,34,539,29
3807,289,539,46
3808,465,539,3
3809,491,539,43
3810,5,539,8
3811,456,540,40
3812,415,540,48
3813,340,540,47
3814,302,540,15
3815,442,540,47
3816,71,540,21
3817,82,540,13
3818,339,540,27
3819,253,540,1
3820,52,540,41
3821,100,540,10
3822,64,540,3
3823,382,540,20
3824,354,540,8
3825,297,540,14
3826,283,541,16
3827,320,541,34
3828,269,541,2
3829,67,542,16
3830,415,542,29
3831,285,542,41
3832,151,543,12
3833,280,543,24
3834,57,543,27
3835,123,543,14
3836,439,543,12
3837,446,543,4
3838,5,543,44
3839,140,543,39
3840,236,543,32
3841,198,544,32
3842,68,544,36
3843,68,544,10
3844,228,544,24
3845,387,544,9
3846,190,544,6
3847,341,544,27
3848,24,544,20
3849,200,544,48
3850,35,545,1
3851,233,545,46
3852,162,545,42
3853,428,545,31
3854,492,545,33
3855,214,545,28
3856,77,546,22
3857,166,546,28
3858,96,546,34
3859,381,546,38
3860,126,546,17
3861,199,547,37
3862,18,547,10
3863,264,547,31
3864,241,547,5
3865,349,547,30
3866,254,547,37
3867,129,547,8
3868,113,547,50
3869,84,547,20
3870,281,548,6
3871,487,548,41
3872,363,548,5
3873,85,549,5
3874,312,549,25
3875,360,549,37
3876,486,549,21
3877,286,549,22
3878,136,550,21
3879,493,550,40
3880,337,550,35
3881,495,550,45
3882,339,550,37
3883,104,550,1
3884,235,551,31
3885,371,551,5
3886,229,551,36
3887,83,551,18
3888,162,551,9
3889,51,551,20
3890,56,551,44
3891,484,551,36
3892,288,551,9
3893,461,551,43
3894,420,551,43
3895,20,551,24
3896,71,551,4
3897,464,552,40
3898,271,552,43
3899,446,552,40
3900,455,552,14
3901,224,552,47
3902,349,552,44
3903,460,552,1
3904,167,552,30
3905,211,553,39
3906,63,553,12
3907,25,553,44
3908,301,553,8
3909,43,553,3
3910,262,553,37
3911,19,553,25
3912,139,553,22
3913,173,554,16
3914,463,554,19
3915,254,554,3
3916,399,554,4
3917,479,554,32
3918,249,554,20
3919,363,554,3
3920,380,554,35
3921,417,554,17
3922,12,554,42
3923,270,554,38
3924,373,554,5
3925,7,554,21
3926,207,555,38
3927,82,555,21
3928,403,555,34
3929,379,556,12
3930,347,557,32
3931,254,557,15
3932,216,558,21
3933,383,558,29
3934,375,558,38
3935,473,558,16
3936,266,558,11
3937,174,558,20
3938,53,558,48
3939,89,558,6
3940,149,558,11
3941,161,558,9
3942,456,558,30
3943,336,558,18
3944,294,558,40
3945,261,559,16
3946,261,559,44
3947,111,560,42
3948,220,560,33
3949,279,561,32
3950,63,562,7
3951,145,562,28
3952,498,562,38
3953,349,562,40
3954,343,562,25
3955,327,562,50
3956,477,562,2
3957,117,562,37
3958,204,562,37
3959,144,562,46
3960,338,562,42
3961,28,562,6
3962,280,562,44
3963,70,562,17
3964,343,562,38
3965,319,563,12
3966,9,563,22
3967,372,563,10
3968,387,563,49
3969,487,563,15
3970,402,563,44
3971,159,563,27
3972,192,563,32
3973,36,563,3
3974,397,564,27
3975,402,564,23
3976,122,564,1
3977,271,565,39
3978,166,565,19
3979,155,565,47
3980,5,565,27
3981,493,565,33
3982,135,565,39
3983,30,565,43
3984,206,565,5
3985,449,566,44
3986,343,566,48
3987,333,566,20
3988,238,566,10
3989,307,566,16
3990,309,567,48
3991,402,567,35
3992,468,568,12
3993,456,568,2
3994,469,568,7
3995,139,568,8
3996,236,568,10
3997,13,569,29
3998,301,569,50
3999,374,569,19
4000,200,569,38
4001,484,569,26
4002,101,569,41
4003,491,570,33
4004,268,570,38
4005,441,570,50
4006,363,570,35
4007,304,570,25
4008,313,570,30
4009,213,570,47
4010,430,570,41
4011,281,570,29
4012,227,570,49
4013,127,570,48
4014,462,570,13
4015,475,570,37
4016,351,571,48
4017,228,571,12
4018,353,571,30
4019,393,572,49
4020,296,572,5
4021,26,572,45
4022,21,572,4
4023,144,572,15
4024,145,572,28
4025,422,572,30
4026,345,572,25
4027,450,572,1
4028,477,573,6
4029,427,573,8
4030,16,573,39
4031,58,574,31
4032,226,574,23
4033,318,574,15
4034,183,574,19
4035,15,574,5
4036,247,574,29
4037,175,574,45
4038,411,574,27
4039,51,574,45
4040,405,574,8
4041,50,574,2
4042,102,574,8
4043,56,574,10
4044,443,575,1
4045,289,575,8
4046,285,575,39
4047,476,575,41
4048,409,575,21
4049,378,575,20
4050,325,575,16
4051,144,575,33
4052,77,575,41
4053,152,575,14
4054,159,575,22
4055,399,575,17
4056,357,575,49
4057,254,576,3
4058,378,576,16
4059,204,576,33
4060,87,576,42
4061,151,576,40
4062,360,576,47
4063,319,576,34
4064,138,576,15
4065,50,576,7
4066,119,577,18
4067,90,577,46
4068,395,577,6
4069,268,578,41
4070,444,578,22
4071,119,578,45
4072,238,578,5
4073,20,578,33
4074,165,578,14
4075,283,579,37
4076,496,579,1
4077,487,579,22
4078,212,579,11
4079,470,579,5
4080,431,579,33
4081,484,580,47
4082,212,580,27
4083,338,580,38
4084,173,580,47
4085,351,580,20
4086,453,581,13
4087,27,581,7
4088,102,582,2
4089,449,582,10
4090,103,582,25
4091,165,582,19
4092,384,582,6
4093,301,583,10
4094,168,583,26
4095,34,583,10
4096,18,584,10
4097,299,584,6
4098,180,584,22
4099,250,585,44
4100,189,585,21
4101,146,585,43
4102,310,585,6
4103,265,585,46
4104,487,585,2
4105,269,585,17
4106,76,585,50
4107,452,585,45
4108,231,585,41
4109,254,585,14
4110,485,585,12
4111,120,585,40
4112,434,585,4
4113,311,585,44
4114,338,586,13
4115,275,586,24
4116,341,586,21
4117,143,586,47
4118,44,586,27
4119,471,586,24
4120,9,586,48
4121,120,586,21
4122,253,586,20
4123,135,587,25
4124,437,587,34
4125,419,588,46
4126,180,588,31
4127,475,588,17
4128,39,588,24
4129,469,588,43
4130,385,588,42
4131,411,588,4
4132,429,588,47
4133,443,589,13
4134,471,589,14
4135,421,589,26
4136,95,589,22
4137,493,589,12
4138,249,590,12
4139,16,590,27
4140,193,590,29
4141,317,590,36
4142,7,590,10
4143,394,590,11
4144,278,590,43
4145,14,590,22
4146,244,590,4
4147,55,591,31
4148,256,591,8
4149,22,592,43
4150,465,592,48
4151,324,592,22
4152,167,592,2
4153,385,592,41
4154,231,592,24
4155,131,593,2
4156,364,593,10
4157,359,594,24
4158,200,594,29
4159,387,594,16
4160,358,595,26
4161,448,595,2
4162,379,595,12
4163,329,595,36
4164,314,595,47
4165,63,595,7
4166,368,595,49
4167,198,595,3
4168,58,596,13
4169,125,596,14
4170,339,596,7
4171,333,597,43
4172,348,597,30
4173,402,597,20
4174,172,597,23
4175,303,597,28
4176,341,597,1
4177,495,597,33
4178,445,597,38
4179,312,598,20
4180,328,599,2
4181,109,599,20
4182,157,599,29
4183,242,599,45
4184,138,599,9
4185,322,599,14
4186,45,599,4
4187,462,599,40
4188,266,599,41
4189,204,599,27
4190,269,599,21
4191,51,599,43
4192,323,599,13
4193,193,600,10
4194,384,600,24
4195,427,600,33
4196,454,600,25
4197,290,600,17
4198,352,600,1
4199,3,601,5
4200,310,601,20
4201,106,601,20
4202,24,601,1
4203,292,601,15
4204,194,601,10
4205,477,601,43
4206,72,601,11
4207,380,602,28
4208,10,602,42
4209,351,602,21
4210,25,602,5
4211,256,602,27
4212,256,603,10
4213,95,603,14
4214,426,603,42
4215,186,603,9
4216,24,603,38
4217,462,603,16
4218,111,603,5
4219,214,603,26
4220,130,603,10
4221,199,603,1
4222,84,603,39
4223,497,603,14
4224,406,603,2
4225,21,604,21
4226,142,604,16
4227,166,604,4
4228,45,604,38
4229,90,604,31
4230,212,604,11
4231,99,604,47
4232,327,604,23
4233,472,605,16
4234,119,605,20
4235,291,605,17
4236,276,605,34
4237,95,605,23
4238,445,605,38
4239,146,605,24
4240,228,605,37
4241,462,605,25
4242,222,606,23
4243,146,606,12
4244,336,606,32
4245,16,606,48
4246,172,606,40
4247,287,606,48
4248,354,606,42
4249,429,606,20
4250,406,607,9
4251,290,608,38
4252,32,608,47
4253,477,608,17
4254,278,609,46
4255,254,609,15
4256,222,609,19
4257,156,609,14
4258,50,609,45
4259,11,609,32
4260,58,609,19
4261,58,609,33
4262,139,610,39
4263,467,610,49
4264,236,610,16
4265,97,610,17
4266,467,610,6
4267,283,611,49
4268,127,611,46
4269,162,611,12
4270,398,611,50
4271,140,611,11
4272,358,611,46
4273,192,611,9
4274,422,611,17
4275,326,612,18
4276,399,612,9
4277,97,612,11
4278,27,612,32
4279,224,612,29
4280,404,612,28
4281,486,612,45
4282,304,612,50
4283,2,612,48
4284,300,612,13
4285,297,612,18
4286,412,612,26
4287,334,612,23
4288,373,612,34
4289,52,612,15
4290,197,613,31
4291,339,613,18
4292,466,613,18
4293,325,613,25
4294,172,613,49
4295,419,614,12
4296,1,614,12
4297,461,614,33
4298,361,615,21
4299,146,615,1
4300,55,615,27
4301,497,616,14
4302,314,616,29
4303,233,616,42
4304,402,616,39
4305,148,616,43
4306,169,616,36
4307,144,617,10
4308,156,617,16
4309,1,617,30
4310,83,618,15
4311,48,618,19
4312,490,618,18
4313,34,618,2
4314,340,618,14
4315,376,618,38
4316,194,618,21
4317,220,618,33
4318,46,618,8
4319,240,618,6
4320,268,618,36
4321,450,618,13
4322,255,618,48
4323,220,618,4
4324,467,618,36
4325,235,619,16
4326,66,619,16
4327,109,619,37
4328,493,619,32
4329,85,619,30
4330,279,619,15
4331,499,620,46
4332,173,620,31
4333,425,620,2
4334,265,620,21
4335,96,620,19
4336,359,620,12
4337,203,621,3
4338,236,621,48
4339,321,621,11
4340,169,621,23
4341,271,621,8
4342,279,621,42
4343,106,621,2
4344,152,621,34
4345,280,621,24
4346,54,622,21
4347,215,622,24
4348,145,622,32
4349,354,622,12
4350,286,622,50
4351,138,622,43
4352,438,622,40
4353,333,622,22
4354,52,622,30
4355,384,623,1
4356,151,623,25
4357,154,623,39
4358,60,623,13
4359,85,623,32
4360,257,623,34
4361,490,623,12
4362,456,623,49
4363,43,624,1
4364,226,624,15
4365,439,624,33
4366,412,624,19
4367,14,624,48
4368,178,624,26
4369,89,624,30
4370,225,624,41
4371,298,624,17
4372,402,624,22
4373,12,624,13
4374,199,624,18
4375,380,624,48
4376,359,625,33
4377,323,625,45
4378,365,625,11
4379,248,625,14
4380,94,625,37
4381,225,625,15
4382,310,626,45
4383,285,626,18
4384,282,626,7
4385,4,626,12
4386,280,626,19
4387,9,627,19
4388,255,627,36
4389,238,627,7
4390,331,627,24
4391,280,627,2
4392,263,627,38
4393,168,627,24
4394,86,627,8
4395,35,627,13
4396,55,627,47
4397,314,627,37
4398,277,627,49
4399,87,627,15
4400,175,627,12
4401,340,627,23
4402,231,628,16
4403,376,629,29
4404,375,629,13
4405,291,629,2
4406,276,629,1
4407,88,629,48
4408,213,629,38
4409,424,629,15
4410,469,629,28
4411,159,630,49
4412,167,630,41
4413,86,630,13
4414,23,631,15
4415,129,631,28
4416,462,631,36
4417,428,631,25
4418,429,631,20
4419,166,631,11
4420,96,631,5
4421,246,631,46
4422,379,632,22
4423,317,632,4
4424,308,632,42
4425,418,632,21
4426,294,632,16
4427,380,632,45
4428,391,632,40
4429,322,632,23
4430,70,632,5
4431,78,632,50
4432,255,632,44
4433,173,632,27
4434,375,632,4
4435,337,633,31
4436,465,633,5
4437,271,633,15
4438,248,633,43
4439,39,633,19
4440,163,633,37
4441,172,634,31
4442,258,634,12
4443,414,634,21
4444,136,634,31
4445,72,634,25
4446,363,634,8
4447,339,634,19
4448,454,634,21
4449,393,634,22
4450,492,634,21
4451,453,634,41
4452,184,634,20
4453,232,634,43
4454,118,634,47
4455,362,634,18
4456,328,635,22
4457,107,635,22
4458,420,635,49
4459,65,635,47
4460,164,635,17
4461,221,635,44
4462,317,636,27
4463,28,636,26
4464,353,636,43
4465,56,636,2
4466,346,636,43
4467,88,636,41
4468,367,636,38
4469,63,636,10
4470,27,636,12
4471,246,636,26
4472,373,636,14
4473,248,636,48
4474,433,636,22
4475,171,637,47
4476,382,637,28
4477,57,637,13
4478,41,637,14
4479,250,637,26
4480,393,638,12
4481,305,638,25
4482,332,638,8
4483,473,638,44
4484,149,638,6
4485,71,638,17
4486,178,638,26
4487,53,638,44
4488,83,638,29
4489,299,638,47
4490,239,638,1
4491,216,638,36
4492,345,638,39
4493,215,638,26
4494,153,638,10
4495,73,639,48
4496,212,639,6
4497,343,639,7
4498,97,639,13
4499,24,639,29
4500,406,639,14
4501,37,639,19
4502,17,639,36
4503,389,639,38
4504,121,639,3
4505,269,639,50
4506,361,639,6
4507,165,639,17
4508,1,640,4
4509,247,640,25
4510,347,640,28
4511,458,641,21
4512,9,641,2
4513,404,641,46
4514,258,641,24
4515,233,641,25
4516,60,642,29
4517,375,642,42
4518,362,642,10
4519,277,642,42
4520,474,642,42
4521,138,642,17
4522,30,642,13
4523,222,642,6
4524,387,642,20
4525,378,642,42
4526,361,642,50
4527,340,642,11
4528,150,642,16
4529,281,642,34
4530,332,642,28
4531,295,643,37
4532,284,643,47
4533,168,643,36
4534,319,644,36
4535,304,644,48
4536,255,644,42
4537,385,645,12
4538,473,645,44
4539,322,645,42
4540,172,646,2
4541,49,646,11
4542,64,646,33
4543,423,646,21
4544,229,646,41
4545,139,646,7
4546,497,647,2
4547,67,647,40
4548,475,647,40
4549,297,648,5
4550,198,648,10
4551,374,648,11
4552,280,648,37
4553,309,648,15
4554,180,649,7
4555,467,649,16
4556,489,649,22
4557,251,649,15
4558,378,649,39
4559,152,649,10
4560,266,650,24
4561,234,650,9
4562,438,650,41
4563,24,650,46
4564,78,650,24
4565,219,650,9
4566,217,651,15
4567,106,651,36
4568,61,651,4
4569,190,651,35
4570,121,651,30
4571,100,651,29
4572,235,652,3
4573,145,652,37
4574,444,653,15
4575,272,653,36
4576,428,653,44
4577,239,653,25
4578,465,653,50
4579,79,653,43
4580,140,653,25
4581,239,653,30
4582,473,654,14
4583,37,654,18
4584,328,654,26
4585,111,654,21
4586,352,654,50
4587,159,654,46
4588,117,655,35
4589,211,655,37
4590,20,655,3
4591,136,656,50
4592,389,656,36
4593,233,656,42
4594,100,656,18
4595,53,656,43
4596,424,656,39
4597,90,656,10
4598,490,656,18
4599,107,657,38
4600,24,657,34
4601,218,657,14
4602,25,657,6
4603,481,657,18
4604,207,657,49
4605,366,657,10
4606,6,657,19
4607,57,658,15
4608,216,658,18
4609,243,658,43
4610,215,658,4
4611,354,658,15
4612,175,658,38
4613,455,659,37
4614,314,659,19
4615,40,660,40
4616,201,660,9
4617,214,660,50
4618,463,660,21
4619,152,660,39
4620,73,660,43
4621,148,660,42
4622,161,660,2
4623,218,661,24
4624,173,661,38
4625,61,661,19
4626,441,661,24
4627,474,661,22
4628,5,661,4
4629,273,662,23
4630,127,662,15
4631,6,662,1
4632,324,662,10
4633,301,662,44
4634,212,662,40
4635,71,662,15
4636,193,662,47
4637,353,662,11
4638,240,663,7
4639,149,663,33
4640,298,663,14
4641,448,663,42
4642,449,663,12
4643,44,663,3
4644,47,663,50
4645,60,663,13
4646,42,664,41
4647,396,664,30
4648,64,664,46
4649,444,664,12
4650,163,664,15
4651,387,664,14
4652,448,665,41
4653,361,665,10
4654,207,665,21
4655,182,665,6
4656,257,665,36
4657,179,666,11
4658,244,666,13
4659,65,666,45
4660,206,666,43
4661,281,666,41
4662,282,666,11
4663,117,667,41
4664,311,667,35
4665,324,667,3
4666,457,667,3
4667,316,667,47
4668,256,667,32
4669,160,668,24
4670,215,668,29
4671,494,669,36
4672,113,669,32
4673,462,669,40
4674,493,669,40
4675,179,669,31
4676,364,669,36
4677,277,670,18
4678,418,670,48
4679,99,670,38
4680,115,671,44
4681,415,671,48
4682,35,671,12
4683,321,672,7
4684,285,672,12
4685,93,672,31
4686,370,672,37
4687,452,672,4
4688,298,672,46
4689,119,672,17
4690,170,672,13
4691,496,672,3
4692,397,672,18
4693,170,672,27
4694,9,672,9
4695,280,672,42
4696,380,673,50
4697,206,673,12
4698,106,673,12
4699,477,673,27
4700,495,673,37
4701,70,674,18
4702,466,674,32
4703,197,674,11
4704,37,675,5
4705,357,675,25
4706,346,675,48
4707,103,675,41
4708,318,675,12
4709,437,675,26
4710,269,675,19
4711,216,675,24
4712,236,675,47
4713,402,675,14
4714,316,675,41
4715,61,675,40
4716,226,675,37
4717,19,675,16
4718,78,675,19
4719,298,676,11
4720,228,676,44
4721,399,676,40
4722,211,676,18
4723,417,676,3
4724,170,676,16
4725,449,676,28
4726,488,676,7
4727,108,676,43
4728,2,676,50
4729,432,676,50
4730,438,676,50
4731,386,676,17
4732,292,677,35
4733,26,677,45
4734,65,677,12
4735,453,678,37
4736,337,678,17
4737,47,678,8
4738,457,678,32
4739,56,678,45
4740,436,678,26
4741,240,679,18
4742,302,679,10
4743,306,679,1
4744,259,679,41
4745,90,679,13
4746,163,679,47
4747,385,679,19
4748,40,679,46
4749,400,679,19
4750,406,679,37
4751,374,679,22
4752,321,679,43
4753,394,679,46
4754,287,679,41
4755,170,679,6
4756,12,680,49
4757,246,680,23
4758,404,680,40
4759,219,680,16
4760,402,680,1
4761,125,680,17
4762,293,680,44
4763,397,680,50
4764,74,680,44
4765,265,680,32
4766,221,680,14
4767,351,680,50
4768,489,680,18
4769,405,680,39
